phage	coverage
uvig_46934	0.169474
uvig_148111	0.295452
uvig_555872	0.186184
uvig_440878	0.49646
uvig_108092	0.139038
uvig_442268	0.168333
uvig_53928	0.186433
uvig_247292	0.16946
uvig_55319	0.115009
uvig_192763	0.185575
uvig_271497	0.32177
uvig_155106	0.310016
uvig_149969	0.113308
uvig_62303	0.264546
uvig_58550	0.320472
uvig_115088	0.230469
uvig_58554	0.10289
uvig_254288	0.123088
uvig_545657	0.155836
uvig_156950	0.202081
uvig_547046	0.133758
uvig_432048	0.102795
uvig_39950	0.114303
uvig_182544	0.212669
uvig_473910	0.310463
ivig_1881	0.109223
uvig_552640	0.296147
uvig_221102	0.130494
ivig_1889	0.175982
uvig_91131	0.152112
uvig_163941	0.589516
uvig_91132	0.246391
uvig_433892	0.12307
uvig_91136	0.36253
uvig_320280	0.295344
uvig_46943	0.175798
uvig_433897	0.101964
uvig_433898	0.130273
uvig_317507	0.100998
uvig_320285	0.146742
uvig_535433	0.198957
uvig_72531	0.204569
uvig_341705	0.132368
uvig_146730	0.231586
uvig_146734	0.134985
uvig_148124	0.238529
uvig_555888	0.165208
uvig_287328	0.212485
uvig_192770	0.101141
uvig_129526	0.17094
uvig_192772	0.111119
uvig_192773	0.100723
uvig_192774	0.27164
uvig_423670	0.327258
uvig_192775	0.205051
uvig_294312	0.120142
uvig_38113	0.25418
uvig_564263	0.342472
uvig_75779	0.242496
uvig_149976	0.105397
uvig_115090	0.221486
uvig_115096	0.311775
uvig_58562	0.311215
uvig_369297	0.162013
uvig_156960	0.121994
uvig_432054	0.274998
uvig_162108	0.151235
uvig_571252	0.225411
uvig_571253	0.201031
uvig_432057	0.360262
uvig_45106	0.146146
uvig_39962	0.128309
uvig_297551	0.110894
uvig_237084	0.183746
uvig_65550	0.480776
uvig_413452	0.161831
ivig_1892	0.297333
uvig_552653	0.181249
uvig_552654	0.12086
uvig_473929	0.237965
uvig_360318	0.107229
uvig_509852	0.127262
uvig_165342	0.178653
uvig_202512	0.232146
uvig_165348	0.220768
uvig_165349	0.182928
uvig_72544	0.291919
uvig_440891	0.889332
uvig_253	0.177603
uvig_255	0.269977
uvig_440894	0.132313
uvig_555897	0.192954
uvig_440897	0.273258
uvig_287339	0.101141
uvig_439508	0.148908
uvig_440899	0.3294
uvig_463704	0.142692
uvig_55334	0.206825
uvig_442289	0.402613
uvig_268734	0.47621
uvig_425072	0.418478
uvig_562884	0.220457
uvig_425077	0.109767
uvig_175577	0.127909
uvig_162110	0.169369
uvig_430672	0.232568
uvig_430674	0.317981
uvig_156972	0.464849
uvig_237095	0.318164
uvig_237098	0.203642
uvig_528465	0.227422
uvig_334738	0.113109
uvig_221123	0.115232
uvig_399108	0.108576
uvig_163964	0.150871
uvig_91155	0.244272
uvig_91156	0.139097
uvig_163966	0.298434
uvig_91157	0.149316
uvig_317522	0.28825
uvig_498280	0.594923
uvig_165355	0.17971
uvig_48357	0.208177
uvig_72556	0.476033
uvig_482315	0.212176
uvig_264	0.151537
uvig_53950	0.18994
uvig_287346	0.788102
uvig_442292	0.321346
uvig_439519	0.122088
uvig_55344	0.289352
uvig_465109	0.109016
uvig_75791	0.448222
uvig_75793	0.18246
uvig_562894	0.273442
uvig_155138	0.289806
uvig_38132	0.361023
uvig_294335	0.121972
uvig_294339	0.157032
uvig_175580	0.158829
uvig_175581	0.146261
uvig_430680	0.164237
uvig_547070	0.257351
uvig_547072	0.135459
uvig_162123	0.37783
uvig_545689	0.171239
uvig_430687	0.125296
uvig_277129	0.490078
uvig_39980	0.106304
uvig_39981	0.317708
uvig_119323	0.242657
uvig_156988	0.155018
uvig_39984	0.16639
uvig_39989	0.368884
uvig_528477	0.21321
uvig_221134	0.194878
uvig_552674	0.178487
uvig_509870	0.512273
uvig_165364	0.176046
uvig_482320	0.104978
uvig_285964	0.136153
uvig_148157	0.111393
uvig_439523	0.372556
uvig_305920	0.178561
uvig_155142	0.195489
uvig_36751	0.501541
uvig_307314	0.292369
uvig_294343	0.147552
uvig_155147	0.114439
uvig_564293	0.170132
uvig_310098	0.299706
uvig_585714	0.306737
uvig_470713	0.367886
uvig_175592	0.182135
uvig_212760	0.111965
uvig_212763	0.1595
uvig_472108	0.29269
uvig_547086	0.476665
uvig_156992	0.152868
uvig_156995	0.277026
uvig_156996	0.11706
uvig_156997	0.441806
uvig_453508	0.298491
uvig_179804	0.162116
uvig_334754	0.150148
uvig_399121	0.142811
uvig_549904	0.351021
uvig_399126	0.112908
uvig_284129	0.147702
uvig_163987	0.123341
uvig_285971	0.172899
uvig_561064	0.239501
uvig_285972	0.342303
uvig_146777	0.302311
uvig_482339	0.216262
uvig_130804	0.111534
uvig_1270	0.81554
uvig_130807	0.119969
uvig_324538	0.110183
uvig_465122	0.172166
uvig_268761	0.126331
uvig_155155	0.128409
uvig_585726	0.127096
uvig_62357	0.127765
uvig_277144	0.292273
uvig_314312	0.347587
uvig_547094	0.395295
uvig_594101	0.148926
uvig_592717	0.130697
uvig_297597	0.139047
uvig_399131	0.455901
uvig_549913	0.330082
uvig_65593	0.122649
uvig_284131	0.408516
uvig_399134	0.206287
uvig_65596	0.196725
uvig_284133	0.197113
uvig_284135	0.181711
uvig_139794	0.172065
uvig_163990	0.200715
uvig_88406	0.232744
uvig_554087	0.160264
uvig_88407	0.127163
uvig_163994	0.290308
uvig_554089	0.289093
uvig_202556	0.175489
uvig_186807	0.242743
uvig_69802	0.329897
uvig_72584	0.13583
uvig_561071	0.324537
uvig_148170	0.195584
uvig_561074	0.424125
uvig_148173	0.127242
uvig_29786	0.329184
uvig_324541	0.154967
uvig_55374	0.108327
uvig_55378	0.178112
uvig_55379	0.164056
uvig_268772	0.374188
uvig_500918	0.220631
uvig_268778	0.528536
uvig_113606	0.142323
uvig_20800	0.107348
uvig_20806	0.106448
uvig_472125	0.184867
uvig_19560	0.24822
uvig_472129	0.178927
uvig_198428	0.171273
uvig_453521	0.131222
uvig_45151	0.150441
uvig_592720	0.151681
uvig_453526	0.349368
uvig_179828	0.123982
ivig_4307	0.292285
uvig_473973	0.10832
uvig_399142	0.270101
uvig_88410	0.113986
uvig_360361	0.173629
uvig_88411	0.10193
uvig_399148	0.283109
uvig_360364	0.289982
uvig_436315	0.23355
uvig_575517	0.133031
uvig_456760	0.293528
uvig_48390	0.198854
uvig_188201	0.275699
uvig_186818	0.225791
uvig_188206	0.117471
uvig_69815	0.114665
uvig_69816	0.136225
uvig_148186	0.197309
uvig_29793	0.130766
uvig_53992	0.114057
uvig_193802	0.174728
uvig_53993	0.341912
uvig_55382	0.126047
uvig_1293	0.204894
uvig_53997	0.114986
uvig_129581	0.146052
uvig_129582	0.271031
uvig_129583	0.172977
uvig_1298	0.188991
uvig_55388	0.222472
uvig_502312	0.120121
uvig_113611	0.448577
uvig_252810	0.202995
uvig_113616	0.201927
uvig_36788	0.154782
uvig_252816	0.20437
uvig_38177	0.19856
uvig_470742	0.291309
uvig_38178	0.132276
uvig_62378	0.225184
uvig_277160	0.32867
uvig_427943	0.27043
uvig_19579	0.200324
uvig_334786	0.104765
uvig_473984	0.135513
uvig_436320	0.40485
uvig_360375	0.100802
uvig_202570	0.833772
uvig_186825	0.146198
uvig_317578	0.32303
uvig_188215	0.19671
uvig_188216	0.119776
uvig_188217	0.131826
uvig_343162	0.174481
uvig_480973	0.173475
uvig_69826	0.163589
uvig_69827	0.366508
uvig_304113	0.129119
uvig_480975	0.178712
uvig_304116	0.131053
uvig_148198	0.137997
uvig_130831	0.260736
uvig_324565	0.153025
uvig_130838	0.118775
uvig_55394	0.172565
uvig_195207	0.117615
uvig_500934	0.105181
uvig_113620	0.273869
uvig_113621	0.499448
uvig_59600	0.125464
uvig_470750	0.267504
uvig_36799	0.3674
uvig_294389	0.188674
uvig_62382	0.421824
uvig_59609	0.414038
uvig_20825	0.207883
uvig_20829	0.278546
uvig_277172	0.112369
uvig_427957	0.491064
uvig_453540	0.184003
uvig_374818	0.11993
uvig_453549	0.350588
uvig_218400	0.255717
uvig_218403	0.166226
uvig_473993	0.236876
uvig_334797	0.278262
uvig_218406	0.104518
uvig_360381	0.343062
uvig_360382	0.507178
uvig_10604	0.160605
uvig_10605	0.126649
uvig_10606	0.318418
uvig_341788	0.137987
uvig_130840	0.268652
uvig_195212	0.388287
uvig_130847	0.721907
uvig_130848	0.289462
uvig_502330	0.106115
uvig_76826	0.156351
uvig_195219	0.151853
uvig_78214	0.235828
uvig_502334	0.136791
uvig_76828	0.198498
uvig_76829	0.162697
uvig_502338	0.181738
uvig_78219	0.398046
uvig_176612	0.113169
uvig_178000	0.100384
uvig_294393	0.21234
uvig_38191	0.230664
uvig_5520	0.315666
uvig_62390	0.228203
uvig_331565	0.341074
uvig_62392	0.536502
uvig_331566	0.302857
uvig_38198	0.100632
uvig_470765	0.234976
uvig_5529	0.382326
uvig_427961	0.821709
uvig_277181	0.141943
uvig_85207	0.12413
uvig_159404	0.113372
uvig_235622	0.180467
uvig_162181	0.282767
uvig_120622	0.154682
uvig_453551	0.368692
uvig_261210	0.25076
uvig_298607	0.151496
uvig_453553	0.164604
uvig_568557	0.366081
uvig_45185	0.165245
uvig_45186	0.436312
uvig_453557	0.132152
uvig_45188	0.345611
uvig_221193	0.165496
uvig_436340	0.786761
uvig_436343	0.181103
uvig_244004	0.208355
uvig_284178	0.155402
uvig_244007	0.172461
uvig_383205	0.245559
uvig_383206	0.266397
uvig_383207	0.104529
uvig_188230	0.266661
uvig_202592	0.177553
uvig_69844	0.587579
uvig_558334	0.169852
uvig_95433	0.128364
uvig_95437	0.139356
uvig_439584	0.142115
uvig_130857	0.14623
uvig_76830	0.227513
uvig_76833	0.259488
uvig_465174	0.126702
uvig_465176	0.114101
uvig_195229	0.184145
uvig_502345	0.150686
uvig_307372	0.312874
uvig_176626	0.193687
uvig_178016	0.162925
uvig_470772	0.12121
uvig_5538	0.142063
uvig_5539	0.109422
uvig_162192	0.159744
uvig_427977	0.156554
uvig_429367	0.128598
uvig_45192	0.272992
uvig_453563	0.63331
uvig_592761	0.156352
uvig_45199	0.16457
uvig_594155	0.113457
uvig_284181	0.232081
uvig_242621	0.126204
uvig_244010	0.136272
uvig_436354	0.670298
uvig_103429	0.197804
uvig_436355	0.124021
uvig_244014	0.37762
uvig_284189	0.122512
uvig_242629	0.131586
uvig_383215	0.115679
uvig_69854	0.151213
uvig_69856	0.158674
uvig_110416	0.167775
uvig_439594	0.188446
uvig_465184	0.236969
uvig_502352	0.249977
uvig_350184	0.188022
uvig_76846	0.143591
uvig_78235	0.139245
uvig_486608	0.398805
uvig_371609	0.138809
uvig_5540	0.600866
uvig_585786	0.251868
uvig_5547	0.17113
uvig_587175	0.320284
uvig_85220	0.131976
uvig_85221	0.154271
uvig_198472	0.233719
uvig_85226	0.295268
uvig_85227	0.210372
uvig_427986	0.121805
uvig_198479	0.649845
uvig_314373	0.1445
uvig_314377	0.218644
uvig_68010	0.14092
uvig_103431	0.378802
uvig_242630	0.162578
uvig_218436	0.162913
uvig_103435	0.37679
uvig_436364	0.326299
uvig_383220	0.103341
uvig_10633	0.152194
uvig_419154	0.362755
uvig_225427	0.240953
uvig_419158	0.202044
uvig_500973	0.105037
uvig_78241	0.117684
uvig_371610	0.139317
uvig_232414	0.410728
uvig_488001	0.120108
uvig_500978	0.202895
uvig_213810	0.162174
uvig_328815	0.11733
uvig_446598	0.194077
uvig_178038	0.219411
uvig_178039	0.256978
uvig_493601	0.170363
uvig_85232	0.351918
uvig_198486	0.471266
uvig_120652	0.134481
uvig_314381	0.365431
uvig_198489	0.120526
uvig_427998	0.129935
uvig_185024	0.177296
uvig_103440	0.367186
uvig_242640	0.223234
uvig_244030	0.15381
uvig_244031	0.424648
uvig_381844	0.198279
uvig_381845	0.206305
uvig_225434	0.473335
uvig_558361	0.308602
uvig_364636	0.130257
uvig_251021	0.199289
uvig_170907	0.206451
uvig_364639	0.102822
uvig_390221	0.20982
uvig_251027	0.120791
uvig_76861	0.248482
uvig_193868	0.188446
uvig_76867	0.423073
uvig_328828	0.182922
uvig_587192	0.214192
uvig_59656	0.265982
uvig_20872	0.334722
uvig_20873	0.150723
uvig_354413	0.275625
uvig_85240	0.197382
uvig_100217	0.100147
uvig_235660	0.263966
uvig_380002	0.128127
uvig_495007	0.246527
uvig_235664	0.343754
uvig_159449	0.143375
uvig_380008	0.136948
uvig_120666	0.117378
uvig_120667	0.525955
uvig_235669	0.282389
uvig_594180	0.124641
uvig_476402	0.235753
ivig_4378	0.116977
uvig_103456	0.235415
uvig_549997	0.630475
uvig_12041	0.126644
uvig_10654	0.206672
uvig_12043	0.22232
uvig_12046	0.110391
uvig_186888	0.140128
uvig_188279	0.174126
uvig_251035	0.215871
uvig_169676	0.306921
uvig_390237	0.107967
uvig_130897	0.19626
uvig_76876	0.196399
uvig_486634	0.222818
uvig_486639	0.160362
uvig_502389	0.209328
uvig_213830	0.327826
uvig_213831	0.23765
uvig_252884	0.182848
uvig_213834	0.359509
uvig_469423	0.437474
uvig_159451	0.174614
uvig_380016	0.107332
uvig_380019	0.121203
uvig_122064	0.119389
uvig_185043	0.204314
uvig_120678	0.133315
uvig_185045	0.123662
uvig_476417	0.102318
uvig_436392	0.119739
uvig_242663	0.188083
uvig_459201	0.140865
uvig_459202	0.100205
uvig_383255	0.290265
uvig_10664	0.14151
uvig_575598	0.313782
uvig_381869	0.154169
uvig_575599	0.375948
uvig_188284	0.353281
uvig_225452	0.142737
uvig_516820	0.389569
uvig_364658	0.119018
uvig_516829	0.173278
uvig_401827	0.132723
uvig_169684	0.122202
uvig_193886	0.39839
uvig_208247	0.277375
uvig_76882	0.252322
uvig_208248	0.454171
uvig_153715	0.188103
uvig_208249	0.251285
uvig_292914	0.120988
uvig_76888	0.121761
uvig_292918	0.169197
uvig_292919	0.174989
uvig_525202	0.160135
uvig_488038	0.208062
uvig_136501	0.1677
uvig_160702	0.582724
uvig_275705	0.299908
uvig_59679	0.135109
uvig_235682	0.163915
uvig_159465	0.100048
uvig_235688	0.258032
uvig_122073	0.415433
uvig_261277	0.640561
ivig_4396	0.150995
ivig_4397	0.163305
uvig_242674	0.223544
uvig_383262	0.192252
uvig_205017	0.256986
uvig_12065	0.205755
uvig_12067	0.255021
uvig_12068	0.117561
uvig_419190	0.503922
uvig_364661	0.113826
uvig_479664	0.224247
uvig_304195	0.138926
uvig_110469	0.163862
uvig_364668	0.197728
uvig_95496	0.102838
uvig_390252	0.370714
uvig_542423	0.15494
uvig_208250	0.267659
uvig_390256	0.159129
uvig_208254	0.250762
uvig_193895	0.156039
uvig_208255	0.117292
uvig_195285	0.201318
uvig_193898	0.276218
uvig_523822	0.180963
uvig_292927	0.10536
uvig_523823	0.173801
uvig_488048	0.336847
uvig_60929	0.122969
uvig_469440	0.203263
uvig_328857	0.219151
uvig_160712	0.238999
uvig_508002	0.446006
uvig_495033	0.178982
uvig_495034	0.216598
uvig_298670	0.100022
uvig_337232	0.245768
uvig_282700	0.330442
uvig_143504	0.152971
uvig_337234	0.108414
uvig_26501	0.110383
uvig_9809	0.126228
uvig_282705	0.306957
uvig_361432	0.10655
uvig_242680	0.112936
uvig_242685	0.216698
uvig_381883	0.164083
uvig_381884	0.487134
uvig_10681	0.161851
uvig_496889	0.135316
uvig_10685	0.223872
uvig_10686	0.584691
uvig_479670	0.360877
uvig_364679	0.215526
uvig_206870	0.278412
uvig_542433	0.16743
uvig_208260	0.267999
uvig_542439	0.426811
uvig_206878	0.10826
uvig_292933	0.102671
uvig_292935	0.178473
uvig_486665	0.251436
uvig_292938	0.212019
uvig_488055	0.304032
uvig_449003	0.101731
uvig_60931	0.186679
uvig_60932	0.218218
uvig_410221	0.116994
uvig_176690	0.300374
uvig_213863	0.101848
uvig_506620	0.202443
uvig_117922	0.408154
uvig_380047	0.137819
uvig_337248	0.124805
uvig_400000	0.346187
uvig_52100	0.153133
uvig_400002	0.102787
uvig_242691	0.404782
uvig_496890	0.363611
uvig_239915	0.591562
uvig_496895	0.132412
uvig_205035	0.184669
uvig_383289	0.262923
uvig_107705	0.41041
uvig_170951	0.19499
uvig_131901	0.179848
uvig_107709	0.158488
uvig_516857	0.208986
uvig_364689	0.131539
uvig_542442	0.178216
uvig_403246	0.181322
uvig_542443	0.243798
uvig_208272	0.109484
uvig_232471	0.174064
uvig_486674	0.147364
uvig_292947	0.199275
uvig_60940	0.100003
uvig_99726	0.311405
uvig_588216	0.196747
uvig_588218	0.112897
uvig_213874	0.698142
uvig_199516	0.153953
uvig_312902	0.127251
uvig_493661	0.199787
uvig_493662	0.12439
uvig_312909	0.320226
uvig_85297	0.356239
uvig_508027	0.125303
uvig_380053	0.190679
uvig_380059	0.244588
uvig_258524	0.131879
uvig_298698	0.174458
uvig_222252	0.122101
uvig_68080	0.154207
uvig_282722	0.1754
uvig_282725	0.151271
uvig_222259	0.35197
uvig_476458	0.114707
uvig_52113	0.104418
uvig_400017	0.5957
uvig_400019	0.165868
uvig_52118	0.159932
uvig_318656	0.929215
uvig_483441	0.174308
uvig_483444	0.151491
uvig_483445	0.107714
uvig_107710	0.135718
uvig_107712	0.307466
uvig_110493	0.206924
uvig_107718	0.378115
uvig_170966	0.323863
uvig_272501	0.274493
uvig_208280	0.17031
uvig_387509	0.140999
uvig_208281	0.159046
uvig_40501	0.193284
uvig_153754	0.110886
uvig_368903	0.133346
uvig_488076	0.12212
uvig_588221	0.197461
uvig_449025	0.387539
uvig_488078	0.24091
uvig_215270	0.109794
uvig_354475	0.118359
uvig_275749	0.174342
uvig_495062	0.106432
uvig_258532	0.301806
uvig_185094	0.38937
uvig_9835	0.252401
uvig_185096	0.153258
uvig_9837	0.150885
uvig_185098	0.224534
uvig_68095	0.244152
uvig_222268	0.110568
uvig_515021	0.171166
uvig_400021	0.121889
uvig_52121	0.14867
uvig_265528	0.105235
uvig_33521	0.192987
uvig_107724	0.508479
uvig_170970	0.149165
uvig_107725	0.104693
uvig_291119	0.114513
uvig_107728	0.144625
uvig_170975	0.119481
uvig_522019	0.263601
uvig_516874	0.399949
uvig_401872	0.274883
uvig_516875	0.174083
uvig_516876	0.120559
uvig_14924	0.122261
uvig_16314	0.77127
uvig_40514	0.198776
uvig_208296	0.373633
uvig_153765	0.143788
uvig_486699	0.12077
uvig_371697	0.115485
uvig_328890	0.237392
uvig_328891	0.154036
uvig_328897	0.236538
uvig_215289	0.10828
uvig_375905	0.246927
uvig_375906	0.139601
uvig_495073	0.239068
uvig_375909	0.125487
uvig_508048	0.275535
uvig_143540	0.229951
uvig_258545	0.436487
uvig_222273	0.330696
uvig_400030	0.303941
uvig_513646	0.336753
uvig_460500	0.89799
uvig_239941	0.16924
uvig_26549	0.129739
uvig_400032	0.577587
uvig_239943	0.147544
uvig_239944	0.184326
uvig_50746	0.423804
uvig_400035	0.249349
uvig_52135	0.175231
uvig_400039	0.223809
uvig_205061	0.124972
uvig_126335	0.899311
uvig_124948	0.144025
uvig_52139	0.258005
uvig_150530	0.192134
uvig_205064	0.104353
uvig_291121	0.203962
uvig_291123	0.148898
uvig_246931	0.451346
uvig_107738	0.458544
uvig_401883	0.162322
uvig_14930	0.114351
uvig_516886	0.118841
uvig_401885	0.171151
uvig_14932	0.174768
uvig_133325	0.26586
uvig_327055	0.329439
uvig_401888	0.227262
uvig_466256	0.319265
uvig_229720	0.231382
uvig_16329	0.278187
uvig_153775	0.199018
uvig_253920	0.272493
uvig_99756	0.204833
uvig_215291	0.349865
uvig_23317	0.128221
uvig_136568	0.243554
uvig_375911	0.196264
uvig_100298	0.109436
uvig_375913	0.115934
uvig_375914	0.118804
uvig_375919	0.12894
uvig_532252	0.166838
ivig_2913	0.277539
uvig_530869	0.607194
uvig_258553	0.147456
uvig_258554	0.280181
uvig_282751	0.105516
uvig_282752	0.229557
uvig_282753	0.165894
uvig_258559	0.155208
uvig_9859	0.189899
uvig_222286	0.218564
uvig_337289	0.147915
uvig_434925	0.107909
uvig_26555	0.669254
uvig_400041	0.205638
uvig_321314	0.128604
uvig_361489	0.312336
uvig_50755	0.341258
uvig_52144	0.216756
uvig_400047	0.747616
uvig_400048	0.145291
uvig_318685	0.190215
uvig_205076	0.10921
uvig_459276	0.165238
uvig_344278	0.130326
uvig_291138	0.172108
uvig_131940	0.133013
uvig_516890	0.298549
uvig_401891	0.124911
uvig_466260	0.119861
uvig_424702	0.109095
uvig_272534	0.172871
uvig_401899	0.286132
uvig_466266	0.152155
uvig_424708	0.187396
uvig_424709	0.238105
uvig_563906	0.110809
uvig_229738	0.174507
uvig_23324	0.17489
uvig_275771	0.232418
uvig_160770	0.114624
uvig_495090	0.18575
uvig_508064	0.175203
uvig_506678	0.164221
uvig_380092	0.108448
uvig_377319	0.101107
uvig_380099	0.150652
ivig_2927	0.120693
uvig_434930	0.198425
uvig_219518	0.108553
uvig_282764	0.185603
uvig_361492	0.295061
uvig_384300	0.140449
uvig_239962	0.300286
uvig_400059	0.105948
uvig_126354	0.176474
uvig_459280	0.288213
uvig_126355	0.173662
uvig_459284	0.132128
uvig_598481	0.124395
uvig_302722	0.261264
uvig_598482	0.126707
uvig_459289	0.181761
uvig_556926	0.138086
uvig_302728	0.118056
uvig_483486	0.241176
uvig_443313	0.128163
uvig_556929	0.19503
uvig_443314	0.100652
uvig_582512	0.19987
uvig_582513	0.138525
uvig_582516	0.165235
uvig_403291	0.273711
uvig_466270	0.494853
uvig_16342	0.158931
uvig_403296	0.113775
uvig_327079	0.270722
uvig_426105	0.202537
uvig_426107	0.18989
uvig_311105	0.19741
uvig_229742	0.179635
uvig_450303	0.136022
uvig_311107	0.157948
uvig_140330	0.169359
uvig_525282	0.147228
uvig_140333	0.100229
uvig_546701	0.475813
uvig_140336	0.197209
uvig_570902	0.102614
uvig_199563	0.481805
uvig_236734	0.107814
uvig_506684	0.166026
uvig_508073	0.165838
uvig_238126	0.11052
uvig_262329	0.12573
uvig_358722	0.366224
uvig_9879	0.187478
uvig_282775	0.300065
uvig_282779	0.467559
uvig_499314	0.104177
uvig_26579	0.401013
uvig_384314	0.321659
uvig_515066	0.159897
uvig_239977	0.366664
uvig_205092	0.109256
uvig_126365	0.517535
uvig_126366	0.264658
uvig_126367	0.279336
uvig_302730	0.113918
uvig_265564	0.113398
uvig_556930	0.290369
uvig_417736	0.191816
uvig_443320	0.130837
uvig_582520	0.209085
uvig_443327	0.418552
uvig_443328	0.459208
uvig_133358	0.170495
uvig_14969	0.391042
uvig_311112	0.146026
uvig_229756	0.460609
uvig_449072	0.297319
uvig_99786	0.214524
uvig_140345	0.420852
uvig_255348	0.398244
uvig_546716	0.298467
uvig_410297	0.10356
uvig_136599	0.155872
uvig_508080	0.388137
uvig_275798	0.174987
uvig_375944	0.483939
uvig_43793	0.422078
uvig_312967	0.143531
uvig_506699	0.394357
uvig_117992	0.133739
uvig_66602	0.609379
uvig_117999	0.358298
uvig_143580	0.435051
uvig_258582	0.250729
uvig_9881	0.13712
uvig_219534	0.11105
uvig_143584	0.161185
uvig_358730	0.118199
uvig_219537	0.302064
uvig_9889	0.264768
uvig_515070	0.174194
uvig_434956	0.535074
uvig_515072	0.213906
uvig_515073	0.128119
uvig_515078	0.127929
uvig_417742	0.298823
uvig_302740	0.109138
uvig_150573	0.111868
uvig_150576	0.396687
uvig_367111	0.280962
uvig_417749	0.13837
uvig_367118	0.175511
uvig_443337	0.355295
uvig_367119	0.161736
uvig_582538	0.263916
uvig_539731	0.221028
uvig_466292	0.318318
uvig_248369	0.311964
uvig_133369	0.218949
uvig_426122	0.479064
uvig_311120	0.150457
uvig_539738	0.126961
uvig_466297	0.123202
uvig_426125	0.563762
uvig_426126	0.106199
uvig_140351	0.220552
uvig_546720	0.444455
uvig_255358	0.175685
uvig_140358	0.204509
uvig_548117	0.414822
uvig_199589	0.25859
uvig_236755	0.189583
uvig_377340	0.181296
uvig_183613	0.120651
uvig_123146	0.10149
uvig_312979	0.284789
ivig_2950	0.104058
uvig_532299	0.519881
uvig_143594	0.116778
uvig_92203	0.183432
uvig_219547	0.821006
uvig_440108	0.404685
