amp.id	length
uvig_451553_30	224
uvig_451553_31	58
uvig_451553_32	134
uvig_451553_33	90
uvig_451553_35	73
uvig_451553_36	224
uvig_451553_37	88
uvig_451553_39	174
uvig_451553_40	154
uvig_451553_41	197
uvig_451553_42	66
uvig_451553_44	122
uvig_451553_46	116
uvig_451553_47	125
uvig_451553_48	175
uvig_451553_49	98
uvig_451553_50	141
uvig_451553_51	171
uvig_451553_52	135
uvig_451553_53	170
uvig_451553_54	80
uvig_451553_55	46
uvig_451553_56	108
uvig_451553_59	73
uvig_451559_1	247
uvig_451559_2	104
uvig_451559_3	128
uvig_451559_4	206
uvig_451559_5	146
uvig_451559_6	269
uvig_451559_7	80
uvig_451559_8	167
uvig_451559_9	60
uvig_451559_10	125
uvig_451559_11	114
uvig_451559_12	53
uvig_451559_14	129
uvig_451559_15	257
uvig_451559_16	211
uvig_451559_18	137
uvig_451559_20	240
uvig_451559_21	181
uvig_451559_22	56
uvig_451559_25	91
uvig_451559_26	67
uvig_451559_27	108
uvig_451559_28	172
uvig_451559_29	169
uvig_451559_30	73
uvig_451559_31	123
uvig_451559_32	116
uvig_451559_33	196
uvig_451559_34	81
uvig_451559_35	53
uvig_451559_36	67
uvig_451559_38	91
uvig_451559_39	149
uvig_451559_40	75
uvig_451559_42	220
uvig_451559_43	72
uvig_453172_1	48
uvig_453172_4	70
uvig_453172_5	139
uvig_453172_6	63
uvig_453172_7	66
uvig_453172_8	73
uvig_453172_10	289
uvig_453172_11	132
uvig_453172_12	225
uvig_453172_13	78
uvig_453172_15	101
uvig_453172_16	170
uvig_453172_17	99
uvig_453172_18	86
uvig_453172_19	147
uvig_453172_20	216
uvig_453172_21	71
uvig_453172_22	89
uvig_453172_23	148
uvig_453172_24	210
uvig_453172_25	99
uvig_453172_28	141
uvig_453172_30	172
uvig_453172_33	154
uvig_453172_34	128
uvig_453172_35	159
uvig_453172_36	115
uvig_453172_37	186
uvig_453172_38	163
uvig_453172_39	66
uvig_453172_41	154
uvig_454815_3	188
uvig_454815_5	198
uvig_454815_6	99
uvig_454815_8	87
uvig_454815_9	77
uvig_454815_10	142
uvig_454815_11	85
uvig_454815_12	87
uvig_454815_13	130
uvig_454815_14	125
uvig_454815_17	285
uvig_454815_19	101
uvig_454815_20	93
uvig_454815_21	197
uvig_454815_22	110
uvig_454815_23	78
uvig_454815_24	113
uvig_454815_25	131
uvig_454815_26	57
uvig_454815_27	299
uvig_454815_28	122
uvig_454815_32	120
uvig_454815_33	135
uvig_454815_35	232
uvig_454815_36	150
uvig_454815_37	103
uvig_454815_38	180
uvig_454815_39	213
uvig_454815_40	83
uvig_454815_41	75
uvig_454815_42	85
uvig_454815_43	94
uvig_454815_44	72
uvig_454815_45	128
uvig_454815_46	48
uvig_454815_47	251
uvig_454815_48	63
uvig_454815_49	49
uvig_454815_50	117
uvig_454815_51	36
uvig_454815_52	52
uvig_454815_53	247
uvig_454815_54	197
uvig_454815_55	79
uvig_454815_56	63
uvig_454815_57	222
uvig_454815_59	223
uvig_454815_60	139
uvig_456586_3	127
uvig_456586_4	44
uvig_456586_7	127
uvig_456586_8	44
uvig_456586_11	101
uvig_460500_1	195
uvig_460500_2	274
uvig_460500_4	107
uvig_460500_5	135
uvig_460500_6	140
uvig_460500_7	235
uvig_460500_8	66
uvig_460500_9	145
uvig_460500_10	140
uvig_460500_11	46
uvig_460500_12	159
uvig_460500_13	105
uvig_460500_14	90
uvig_460500_16	100
uvig_460500_17	85
uvig_460500_20	124
uvig_460500_22	219
uvig_460500_23	182
uvig_460500_24	146
uvig_460500_25	173
uvig_460500_26	148
uvig_460500_27	139
uvig_460500_28	65
uvig_460930_1	58
uvig_460930_2	134
uvig_460930_3	90
uvig_460930_5	73
uvig_460930_6	224
uvig_460930_7	88
uvig_460930_9	174
uvig_460930_10	154
uvig_460930_11	197
uvig_460930_12	66
uvig_460930_14	122
uvig_460930_16	116
uvig_460930_17	125
uvig_460930_18	175
uvig_460930_19	98
uvig_460930_20	141
uvig_460930_21	171
uvig_460930_22	135
uvig_460930_23	105
uvig_460930_24	80
uvig_460930_25	46
uvig_460930_26	108
uvig_460930_30	104
uvig_460930_31	128
uvig_460930_32	206
uvig_460930_33	146
uvig_460930_34	269
uvig_460930_35	80
uvig_460930_36	167
uvig_460930_37	60
uvig_460930_38	125
uvig_460930_39	114
uvig_460930_40	53
uvig_460930_42	129
uvig_460930_43	257
uvig_460930_44	211
uvig_460930_46	137
uvig_460930_48	240
uvig_460930_49	181
uvig_460930_50	56
uvig_460930_53	91
uvig_460930_54	67
uvig_460930_55	108
uvig_460930_56	172
uvig_460930_57	169
uvig_460930_58	73
uvig_460930_59	123
uvig_460930_60	116
uvig_460930_61	196
uvig_460930_62	70
uvig_460930_63	53
uvig_460930_64	67
uvig_460930_66	91
uvig_460930_67	149
uvig_460930_68	75
uvig_460930_70	220
uvig_460930_71	72
uvig_462788_1	227
uvig_462788_3	232
uvig_462788_5	88
uvig_462788_6	127
uvig_462788_7	78
uvig_462788_9	150
uvig_462788_10	159
uvig_462788_11	37
uvig_462788_12	156
uvig_462788_13	164
uvig_31763_1	127
uvig_31763_4	99
uvig_31763_5	210
uvig_31763_6	148
uvig_31763_7	96
uvig_31763_8	60
uvig_31763_9	216
uvig_31763_10	147
uvig_31763_11	46
uvig_31763_12	65
uvig_31763_13	170
uvig_31763_14	101
uvig_31763_16	78
uvig_31763_17	225
uvig_31763_18	132
uvig_31763_19	289
uvig_31763_21	68
uvig_31763_22	66
uvig_31763_23	63
uvig_31763_24	139
uvig_31763_25	73
uvig_31763_26	70
uvig_31763_27	218
uvig_31763_29	248
uvig_31763_31	239
uvig_32553_1	125
uvig_32553_2	78
uvig_32553_4	118
uvig_32553_5	129
uvig_32553_6	77
uvig_32553_7	54
uvig_32553_8	158
uvig_32553_9	287
uvig_32553_10	91
uvig_32553_11	76
uvig_32553_14	84
uvig_32553_15	193
uvig_32553_17	143
uvig_32553_18	137
uvig_32553_20	112
uvig_32553_23	159
uvig_32553_24	176
uvig_32553_25	136
uvig_32553_26	242
uvig_32553_27	188
uvig_32553_28	66
uvig_32553_29	166
uvig_32553_31	144
uvig_32553_32	177
uvig_32553_34	169
uvig_32553_36	71
uvig_32553_38	134
uvig_32553_39	218
uvig_32553_40	209
uvig_32553_41	73
uvig_32553_42	64
uvig_32553_44	86
uvig_32553_45	59
uvig_32553_47	34
uvig_32553_48	65
uvig_32553_49	152
uvig_32553_50	97
uvig_32553_51	86
uvig_32553_52	96
uvig_32553_54	99
uvig_32553_56	109
uvig_32553_57	58
uvig_32553_58	93
uvig_32553_59	65
uvig_32553_60	144
uvig_32553_61	181
uvig_32553_62	105
uvig_32553_63	139
uvig_32553_64	114
uvig_32553_65	155
uvig_32553_66	101
uvig_32553_67	58
uvig_32553_69	45
uvig_33153_2	130
uvig_33153_3	207
uvig_33153_4	214
uvig_33153_5	230
uvig_33153_6	180
uvig_33153_7	77
uvig_33153_8	235
uvig_33153_9	101
uvig_33153_10	84
uvig_33153_11	108
uvig_33153_12	65
uvig_33153_13	29
uvig_33153_14	39
uvig_33153_15	67
uvig_33153_16	166
uvig_33153_17	254
uvig_33153_18	229
uvig_33153_19	60
uvig_33153_20	68
uvig_33153_21	122
uvig_33153_22	45
uvig_33153_23	128
uvig_33153_26	300
uvig_33153_27	37
uvig_35295_1	69
uvig_35295_3	70
uvig_35295_4	121
uvig_35295_6	61
uvig_35295_8	178
uvig_35295_9	187
uvig_35295_11	221
uvig_35295_12	96
uvig_35295_13	79
uvig_35295_14	85
uvig_35295_15	142
uvig_469041_1	33
uvig_469041_2	235
uvig_469041_4	201
uvig_469041_5	270
uvig_469041_6	141
uvig_469041_7	114
uvig_469041_8	128
uvig_469041_9	198
uvig_469041_10	49
uvig_469041_11	260
uvig_469041_13	227
uvig_469041_14	74
uvig_469041_15	176
uvig_469041_16	241
uvig_483976_1	203
uvig_483976_2	254
uvig_483976_6	296
uvig_483976_11	61
uvig_483976_12	143
uvig_483976_14	260
uvig_483976_15	254
uvig_483976_16	163
uvig_483976_17	151
uvig_483976_19	115
uvig_483976_22	89
uvig_483976_23	117
uvig_483976_24	68
uvig_483976_25	136
uvig_483976_26	118
uvig_483976_27	120
uvig_483976_29	290
uvig_483976_30	75
uvig_483976_31	206
uvig_483976_32	98
uvig_483976_33	71
uvig_483976_34	77
uvig_483976_35	163
uvig_483976_36	63
uvig_483976_37	221
uvig_483976_38	100
uvig_483976_39	181
uvig_483976_40	146
uvig_483976_41	279
uvig_483976_42	212
uvig_483976_43	80
uvig_483976_44	161
uvig_483976_46	77
uvig_483976_47	103
uvig_485786_1	67
uvig_485786_2	181
uvig_485786_3	40
uvig_485786_4	127
uvig_485786_5	70
uvig_485786_6	76
uvig_485786_7	65
uvig_485786_8	90
uvig_485786_9	115
uvig_485786_10	143
uvig_485786_11	66
uvig_485786_12	139
uvig_485786_13	51
uvig_485786_14	99
uvig_485786_15	110
uvig_485786_18	242
uvig_485786_19	129
uvig_485786_20	129
uvig_486069_1	149
uvig_486069_2	98
uvig_486069_5	133
uvig_486069_6	166
uvig_498906_1	257
uvig_498906_4	77
uvig_498906_5	163
uvig_498906_6	148
uvig_498906_7	149
uvig_498906_9	177
uvig_498906_10	173
uvig_498906_11	272
uvig_498906_12	154
uvig_498906_13	103
uvig_498906_14	29
uvig_503101_1	232
uvig_503101_2	165
uvig_503101_4	291
uvig_503101_5	87
uvig_503101_8	134
uvig_503101_9	256
uvig_503101_11	132
uvig_503101_12	65
uvig_503689_1	23
uvig_503689_2	96
uvig_503689_3	72
uvig_503689_5	142
uvig_503689_6	92
uvig_503689_7	201
uvig_503689_8	270
uvig_503689_9	78
uvig_503689_10	210
uvig_503689_11	279
uvig_503689_12	111
uvig_503689_13	122
uvig_503689_15	114
uvig_503689_19	164
uvig_503689_21	45
uvig_503689_22	168
uvig_503689_23	71
uvig_503689_24	203
uvig_503689_25	197
uvig_503689_28	59
uvig_503689_30	43
uvig_503689_31	161
uvig_503689_32	206
uvig_503689_33	31
uvig_503689_34	162
uvig_503689_35	91
uvig_503689_36	129
uvig_503689_37	268
uvig_503689_38	172
uvig_503689_39	85
uvig_504185_1	46
uvig_504185_2	135
uvig_504185_3	190
uvig_504185_5	206
uvig_504185_6	59
uvig_504185_7	55
uvig_504185_8	97
uvig_504185_9	256
uvig_504185_10	81
uvig_504185_11	136
uvig_504185_12	66
uvig_504185_13	216
uvig_504185_15	78
uvig_505624_2	183
uvig_505624_4	159
uvig_505624_5	129
uvig_505624_7	236
uvig_505624_9	280
uvig_505624_10	101
uvig_505624_11	109
uvig_505624_12	136
uvig_505624_13	266
uvig_505624_14	171
uvig_505624_16	61
uvig_505624_17	90
uvig_505624_18	71
uvig_505624_19	76
uvig_505624_21	171
uvig_505624_22	180
uvig_505624_25	67
uvig_505624_26	199
uvig_505624_27	225
uvig_505624_28	249
uvig_505624_29	33
uvig_505624_30	155
uvig_505624_31	58
uvig_505624_32	186
uvig_505624_33	207
uvig_505624_34	126
uvig_505624_36	97
uvig_505624_37	239
uvig_505859_1	150
uvig_505859_2	37
uvig_505859_3	193
uvig_505859_4	101
uvig_505859_5	87
uvig_505859_6	179
uvig_505859_7	270
uvig_505859_8	77
uvig_505859_9	167
uvig_505859_10	80
uvig_505859_12	231
uvig_505859_14	54
uvig_505859_17	223
uvig_505859_18	262
uvig_505859_20	211
uvig_505859_21	186
uvig_505862_1	276
uvig_505862_3	112
uvig_505862_6	72
uvig_505862_7	163
uvig_505862_8	104
uvig_505862_9	95
uvig_505862_11	193
uvig_505862_12	80
uvig_505862_13	170
uvig_506290_2	261
uvig_506290_6	156
uvig_506290_8	136
uvig_506290_9	30
uvig_506290_10	55
uvig_506290_11	280
uvig_506290_12	60
uvig_506290_13	98
uvig_506290_14	91
uvig_506290_16	185
uvig_506290_17	173
uvig_506290_18	185
uvig_506290_19	115
uvig_506290_21	162
uvig_506290_22	68
uvig_506290_24	145
uvig_506290_25	59
uvig_506290_26	297
uvig_506290_27	126
uvig_506290_28	177
uvig_506290_29	105
uvig_506290_30	122
uvig_506290_33	239
uvig_506290_35	89
uvig_506290_36	93
uvig_506290_37	113
uvig_506290_38	132
uvig_506290_39	121
uvig_506290_40	191
uvig_506290_41	99
uvig_507847_1	206
uvig_507847_3	160
uvig_507847_4	193
uvig_507847_5	85
uvig_507847_6	167
uvig_507847_8	293
uvig_507847_11	295
uvig_507847_12	193
uvig_507847_13	149
uvig_507847_17	90
uvig_507847_18	133
uvig_507847_20	212
uvig_507847_22	185
uvig_507847_23	151
uvig_507847_24	256
uvig_507847_25	100
uvig_507847_26	149
uvig_507847_27	129
uvig_507847_28	90
uvig_507847_29	85
uvig_507847_30	158
uvig_507847_31	146
uvig_507847_32	90
uvig_507847_33	60
uvig_507847_34	267
uvig_507847_35	72
uvig_507847_36	181
uvig_507847_37	78
uvig_507847_38	142
uvig_507847_39	183
uvig_507847_40	199
uvig_507847_42	144
uvig_513534_1	37
uvig_513534_3	68
uvig_513534_4	89
uvig_513534_5	140
uvig_513534_6	68
uvig_513534_7	136
uvig_513534_8	125
uvig_513534_9	120
uvig_513534_11	290
uvig_513534_12	75
uvig_513534_13	206
uvig_513534_14	98
uvig_513534_15	71
uvig_513534_16	48
uvig_515684_2	236
uvig_515684_3	219
uvig_515684_4	37
uvig_515684_5	70
uvig_515684_6	73
uvig_515684_7	139
uvig_515684_8	63
uvig_515684_9	66
uvig_515684_10	68
uvig_515684_12	289
uvig_515684_13	132
uvig_515684_14	225
uvig_515684_15	78
uvig_515684_17	101
uvig_515684_18	170
uvig_515684_19	65
uvig_515684_20	46
uvig_515684_21	147
uvig_515684_22	216
uvig_515684_23	60
uvig_515684_24	96
uvig_515684_25	148
uvig_517098_1	223
uvig_517098_2	262
uvig_517098_4	211
uvig_517098_5	266
uvig_517098_6	271
uvig_517098_7	256
uvig_517098_8	293
uvig_517098_9	211
uvig_517098_10	86
uvig_517098_11	74
uvig_517098_12	178
uvig_518590_1	264
uvig_518590_3	64
uvig_518590_4	70
uvig_518590_5	73
uvig_518590_6	139
uvig_518590_7	63
uvig_518590_8	66
uvig_518590_9	68
uvig_518590_11	289
uvig_518590_12	132
uvig_518590_13	225
uvig_518590_14	78
uvig_518590_16	101
uvig_518590_17	172
uvig_518590_18	65
uvig_518590_19	46
uvig_518590_20	147
uvig_518590_21	216
uvig_518590_22	60
uvig_518590_23	96
uvig_518590_24	148
uvig_518590_25	151
uvig_518634_1	97
uvig_518634_2	115
uvig_518634_3	90
uvig_518634_4	101
uvig_518634_6	214
uvig_518634_7	127
uvig_518634_8	200
uvig_518634_11	289
uvig_518634_13	87
uvig_518634_14	185
uvig_518634_15	111
uvig_518634_16	76
uvig_518634_17	110
uvig_518634_18	124
uvig_518634_19	61
uvig_518634_20	294
uvig_518634_21	175
uvig_518634_25	90
uvig_519284_1	24
uvig_519284_2	124
uvig_519284_3	60
uvig_519284_5	159
uvig_519284_6	91
uvig_519284_7	79
uvig_519284_8	72
uvig_519284_9	184
uvig_519284_10	68
uvig_519284_11	76
uvig_519284_14	126
uvig_519284_17	138
uvig_519284_19	128
uvig_519284_20	184
uvig_519284_21	131
uvig_519284_22	98
uvig_519284_23	107
uvig_519284_24	108
uvig_519284_25	121
uvig_519284_27	198
uvig_519284_28	122
uvig_521516_1	207
uvig_521516_3	58
uvig_521516_4	78
uvig_521516_5	93
uvig_521516_6	144
uvig_521516_9	232
uvig_521516_11	121
uvig_521516_13	129
uvig_521516_15	78
uvig_521516_16	194
uvig_521516_17	241
uvig_521516_18	95
uvig_521516_19	50
uvig_521516_21	159
uvig_521516_22	165
uvig_521516_24	212
uvig_521516_25	215
uvig_521516_26	81
uvig_521516_27	106
uvig_521516_28	159
uvig_521516_29	91
uvig_521516_30	152
uvig_521516_31	296
uvig_521516_33	175
uvig_521516_34	79
uvig_521516_35	70
uvig_524389_2	289
uvig_524389_3	132
uvig_524389_4	225
uvig_524389_5	78
uvig_524389_6	92
uvig_524389_7	100
uvig_524389_8	170
uvig_524389_9	99
uvig_524389_10	42
uvig_524389_11	147
uvig_524389_12	216
uvig_524389_13	71
uvig_524389_14	89
uvig_524389_15	148
uvig_524389_16	210
uvig_524389_17	77
uvig_524389_20	141
uvig_524389_22	148
uvig_524389_25	154
uvig_524389_26	128
uvig_524389_27	159
uvig_524389_28	115
uvig_524389_29	186
uvig_524389_30	163
uvig_524473_1	85
uvig_524473_2	193
uvig_524473_3	160
uvig_524473_5	206
uvig_524473_6	168
uvig_524473_7	68
uvig_524473_8	137
uvig_524473_9	93
uvig_524473_10	43
uvig_524473_12	280
uvig_524473_13	238
uvig_524473_14	94
uvig_524473_15	291
uvig_524473_17	199
uvig_524473_18	183
uvig_524473_19	142
uvig_524473_20	78
uvig_524473_21	181
uvig_524473_22	72
uvig_524473_23	267
uvig_524473_24	60
uvig_524473_25	90
uvig_524473_26	146
uvig_524473_27	158
uvig_524473_28	85
uvig_524473_29	90
uvig_524473_30	129
uvig_524473_31	149
uvig_524473_32	100
uvig_524473_33	256
uvig_524473_34	277
uvig_524473_35	185
uvig_524473_37	212
uvig_524473_39	133
uvig_524473_40	90
uvig_524473_44	149
uvig_524473_45	193
uvig_524473_46	295
uvig_524473_49	293
uvig_524473_51	149
uvig_525660_1	107
uvig_525660_3	270
uvig_525660_4	196
uvig_525660_6	164
uvig_525660_7	276
uvig_525660_8	99
uvig_525660_9	110
uvig_525660_10	187
uvig_525660_12	210
uvig_525660_14	41
uvig_525660_15	108
uvig_525660_16	136
uvig_525660_18	104
uvig_525660_21	162
uvig_525660_23	138
uvig_525660_26	167
uvig_525660_27	163
uvig_525660_28	84
uvig_525660_29	222
uvig_525660_30	86
uvig_525660_31	66
uvig_525660_32	161
uvig_525660_33	81
uvig_525660_34	83
uvig_525660_35	150
uvig_525660_36	207
uvig_525660_37	290
uvig_525660_39	110
uvig_525660_40	71
uvig_525660_41	176
uvig_527169_1	140
uvig_527169_3	70
uvig_527169_4	127
uvig_527169_6	61
uvig_527169_9	127
uvig_527169_10	281
uvig_527169_12	81
uvig_527169_13	108
uvig_527169_14	47
uvig_527169_15	111
uvig_527170_1	52
uvig_527170_2	225
uvig_527170_6	210
uvig_527170_8	204
uvig_527170_9	242
uvig_527170_11	260
uvig_527170_12	49
uvig_527170_13	198
uvig_527170_14	128
uvig_527170_15	114
uvig_527170_16	141
uvig_527170_17	270
uvig_527170_18	201
uvig_528432_2	136
uvig_528432_3	89
uvig_528432_4	82
uvig_528432_5	94
uvig_528432_6	109
uvig_528432_7	104
uvig_528432_8	145
uvig_528432_9	58
uvig_528432_10	71
uvig_528432_11	131
uvig_528432_12	56
uvig_528432_13	158
uvig_528432_14	87
uvig_528432_15	163
uvig_528432_17	264
uvig_528432_18	78
uvig_528432_19	206
uvig_528432_20	94
uvig_528432_21	88
uvig_528432_23	214
uvig_528432_24	117
uvig_528432_26	178
uvig_528432_27	81
uvig_528432_28	51
uvig_528432_29	169
uvig_528432_31	256
uvig_528432_32	196
uvig_528432_33	250
uvig_528432_34	96
uvig_528432_36	184
uvig_528432_37	51
uvig_528432_38	203
uvig_528432_40	101
uvig_528432_42	112
uvig_528432_43	55
uvig_528432_44	89
uvig_528432_45	110
uvig_528432_46	148
uvig_528432_47	89
uvig_528432_48	105
uvig_528432_49	59
uvig_528432_50	71
uvig_528432_51	137
uvig_528432_52	108
uvig_528432_53	52
uvig_528432_54	269
uvig_528432_55	164
uvig_528432_56	193
uvig_528432_57	39
uvig_528432_58	201
uvig_528432_59	280
uvig_528432_60	167
uvig_528432_61	75
uvig_528432_62	52
uvig_528432_63	31
uvig_528432_64	52
uvig_528432_65	60
uvig_528432_66	66
uvig_528432_67	39
uvig_528432_68	140
uvig_528432_69	127
uvig_528432_70	122
uvig_528432_71	158
uvig_528432_72	51
uvig_528432_73	73
uvig_528432_74	122
uvig_528432_78	109
uvig_528432_79	240
uvig_528432_80	69
uvig_528432_81	79
uvig_528432_82	134
uvig_528432_83	45
uvig_528432_84	74
uvig_528432_85	119
uvig_528432_86	129
uvig_528432_87	116
uvig_528432_88	69
uvig_528432_89	171
uvig_528432_90	131
uvig_528432_91	132
uvig_528432_92	119
uvig_528432_93	56
uvig_528432_94	124
uvig_528432_95	153
uvig_528432_96	154
uvig_528432_97	99
uvig_528432_98	124
uvig_528432_99	169
uvig_528432_100	61
uvig_528432_101	100
uvig_528432_102	76
uvig_528432_103	184
uvig_528432_104	69
uvig_528432_105	73
uvig_528432_106	272
uvig_528432_107	93
uvig_528432_108	53
uvig_528432_109	72
uvig_528432_110	57
uvig_528432_111	69
uvig_528432_112	36
uvig_528432_113	219
uvig_528432_114	78
uvig_528432_115	41
uvig_528432_116	42
uvig_528432_117	56
uvig_528432_118	50
uvig_528432_119	35
uvig_528432_120	81
uvig_528432_121	44
uvig_528432_122	52
uvig_528432_124	207
uvig_528432_125	193
uvig_528432_126	44
uvig_528432_127	34
uvig_528432_128	44
uvig_528432_129	113
uvig_528432_130	51
uvig_528432_131	52
uvig_528432_132	107
uvig_528432_133	109
uvig_528432_135	60
uvig_528432_136	36
uvig_528432_137	137
uvig_528432_138	40
uvig_528432_139	62
uvig_528432_140	33
uvig_528432_141	93
uvig_528432_142	66
uvig_528432_143	38
uvig_528432_144	51
uvig_528432_145	122
uvig_528432_146	38
uvig_528432_147	78
uvig_528432_148	36
uvig_528432_149	59
uvig_528432_150	36
uvig_528432_151	45
uvig_528432_152	98
uvig_528432_153	38
uvig_528432_154	81
uvig_528432_155	46
uvig_528432_156	90
uvig_528432_157	219
uvig_528435_1	125
uvig_528435_2	37
uvig_528435_3	41
uvig_528435_4	96
uvig_528435_5	140
uvig_528435_6	148
uvig_528435_7	252
uvig_528435_8	60
uvig_528435_9	64
uvig_528435_10	42
uvig_528435_11	49
uvig_528435_13	51
uvig_528435_14	103
uvig_528435_15	53
uvig_528435_16	95
uvig_528435_17	70
uvig_528435_18	85
uvig_528435_19	61
uvig_528435_20	172
uvig_528435_21	40
uvig_528435_22	102
uvig_528435_23	49
uvig_528435_24	50
uvig_528435_25	90
uvig_528435_26	57
uvig_528435_27	166
uvig_528435_28	29
uvig_528435_29	46
uvig_528435_30	40
uvig_528435_31	44
uvig_528435_32	74
uvig_528435_33	44
uvig_528435_34	35
uvig_528435_35	63
uvig_528435_36	113
uvig_528435_37	69
uvig_528435_38	37
uvig_528435_39	43
uvig_528435_40	31
uvig_528435_41	78
uvig_528435_42	41
uvig_528435_43	34
uvig_528435_44	151
uvig_528435_45	146
uvig_528435_46	30
uvig_529021_1	252
uvig_529021_2	95
uvig_529021_3	75
uvig_529021_5	54
uvig_529021_6	113
uvig_529021_7	83
uvig_529021_8	125
uvig_529021_9	168
uvig_529021_10	278
uvig_529021_11	140
uvig_529021_12	132
uvig_529021_13	105
uvig_529021_15	222
uvig_529021_16	216
uvig_529021_17	127
uvig_529021_18	115
uvig_529959_1	254
uvig_529959_2	233
uvig_529959_4	106
uvig_529959_5	52
uvig_529959_6	254
uvig_529959_7	248
uvig_529959_8	247
uvig_529959_9	125
uvig_529959_10	230
uvig_529959_12	119
uvig_529959_13	65
uvig_529959_14	72
uvig_529959_15	75
uvig_529959_16	98
uvig_529959_17	254
uvig_529959_18	247
uvig_530022_3	142
uvig_530022_4	143
uvig_530022_5	169
uvig_530022_6	138
uvig_530022_8	86
uvig_530022_9	243
uvig_530022_10	86
uvig_530022_11	96
uvig_530022_12	158
uvig_530022_14	172
uvig_530022_15	140
uvig_530022_16	32
uvig_530022_19	84
uvig_530022_20	72
uvig_530022_21	137
uvig_530022_22	225
uvig_530022_24	194
uvig_530022_26	161
uvig_533478_1	79
uvig_533478_2	192
uvig_533478_3	74
uvig_533478_4	227
uvig_533478_6	260
uvig_533478_7	49
uvig_533478_8	198
uvig_533478_9	128
uvig_533478_10	114
uvig_533478_11	141
uvig_533478_12	270
uvig_533478_13	201
uvig_533592_3	287
uvig_533592_5	158
uvig_533592_7	173
uvig_533592_8	89
uvig_533592_9	140
uvig_533592_10	68
uvig_533592_11	136
uvig_533592_12	125
uvig_533592_13	120
uvig_533592_15	290
uvig_533592_16	75
uvig_533592_17	206
uvig_533592_18	98
uvig_533592_19	71
uvig_533592_20	77
uvig_533592_21	163
uvig_533592_22	63
uvig_533592_23	221
uvig_533592_24	73
uvig_533592_25	185
uvig_533592_26	146
uvig_533592_27	279
uvig_533592_28	212
uvig_533592_29	80
uvig_533592_30	161
uvig_533592_32	77
uvig_533592_35	139
uvig_533592_36	76
uvig_533592_38	154
uvig_533592_41	157
uvig_533592_42	158
uvig_534725_1	70
uvig_534725_4	70
uvig_534725_5	73
uvig_534725_6	139
uvig_534725_7	63
uvig_534725_8	66
uvig_534725_9	68
uvig_534725_11	289
uvig_534725_12	132
uvig_534725_13	225
uvig_534725_14	78
uvig_534725_16	101
uvig_534725_17	170
uvig_534725_18	65
uvig_534725_19	46
uvig_534725_20	147
uvig_534725_21	216
uvig_534725_22	60
uvig_534725_23	96
uvig_537319_1	138
uvig_537319_2	98
uvig_537319_3	159
uvig_537319_4	223
uvig_537319_6	67
uvig_537319_8	135
uvig_537319_9	55
uvig_537319_11	73
uvig_537319_12	144
uvig_537319_13	193
uvig_537319_14	65
uvig_537319_15	92
uvig_537319_16	63
uvig_537319_17	71
uvig_537319_18	188
uvig_538036_2	57
uvig_538036_3	70
uvig_538036_4	143
uvig_538036_5	122
uvig_538036_6	109
uvig_538036_7	73
uvig_538036_8	135
uvig_538036_9	101
uvig_538036_11	110
uvig_538036_12	69
uvig_538036_13	81
uvig_538036_14	80
uvig_538036_16	244
uvig_538036_17	66
uvig_538036_18	68
uvig_539326_1	63
uvig_539326_2	207
uvig_539326_4	141
uvig_539326_5	191
uvig_539326_6	184
uvig_539326_8	163
uvig_539326_9	95
uvig_539326_10	55
uvig_539326_11	162
uvig_539326_12	63
uvig_539326_13	123
uvig_539326_14	247
uvig_539326_16	74
uvig_539326_17	65
uvig_539326_18	69
uvig_539326_19	81
uvig_539326_20	48
uvig_539326_21	54
uvig_539326_22	58
uvig_539326_23	62
uvig_539326_24	78
uvig_539326_25	109
uvig_539326_26	140
uvig_539326_27	97
uvig_539326_28	73
uvig_539326_29	57
uvig_539326_30	60
uvig_539326_31	46
uvig_539326_32	130
uvig_539326_33	254
uvig_539326_34	115
uvig_539326_35	89
uvig_539326_36	52
uvig_539326_37	50
uvig_539326_38	80
uvig_539326_39	52
uvig_539326_40	97
uvig_539326_41	64
uvig_539326_42	140
uvig_539326_43	76
uvig_539326_44	98
uvig_539326_45	185
uvig_539326_47	85
uvig_539326_48	281
uvig_539326_49	110
uvig_539326_50	139
uvig_539326_51	198
uvig_539326_52	71
uvig_539326_53	266
uvig_539326_54	112
uvig_539326_55	143
uvig_539326_56	118
uvig_539326_57	134
uvig_539326_58	69
uvig_539326_59	114
uvig_539326_61	101
uvig_539326_62	164
uvig_539326_66	101
uvig_539326_67	105
uvig_539326_68	101
uvig_539326_69	227
uvig_539326_70	131
uvig_539326_71	180
uvig_539326_72	253
uvig_539326_73	125
uvig_539326_79	254
uvig_539326_81	87
uvig_539326_82	69
uvig_539326_83	58
uvig_539326_84	72
uvig_539326_85	128
uvig_539326_86	56
uvig_539326_87	52
uvig_539326_88	52
uvig_539326_89	54
uvig_539326_90	262
uvig_539326_91	95
uvig_540412_1	135
uvig_540412_2	32
uvig_540412_3	111
uvig_540412_6	121
uvig_540412_8	132
uvig_540412_9	106
uvig_540412_10	210
uvig_540412_12	168
uvig_540412_13	127
uvig_540412_15	76
uvig_540412_17	150
uvig_540412_18	199
uvig_540412_19	91
uvig_540412_21	188
uvig_540511_1	40
uvig_540511_2	101
uvig_540511_3	82
uvig_540511_4	62
uvig_540511_6	121
